date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:01:15	103434/103434	---M--	200	added ('OK')	image/jpeg	etag:%221940a-61376ec1fe5ab%22	http://localhost:8080/portfolio/wp-content/uploads/2020/01/project-12.jpg	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2020/01/project-12.jpg	(from http://localhost:8080/portfolio/product/special-pack/)
03:01:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:01:15%20GMT	http://localhost:8080/portfolio/?p=200	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/indexdc0d.html	(from http://localhost:8080/portfolio/product/ultimate-product/)
03:01:17	2348/2348	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:01:15%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2Fproduct%2Fultimate-product%2F	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embedf053.json	(from http://localhost:8080/portfolio/product/ultimate-product/)
03:01:18	2536/2536	---M--	200	added ('OK')	text/xml	date:Sun,%2031%20Mar%202024%2001:01:17%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2Fproduct%2Fultimate-product%2F&format=xml	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embedb24e	(from http://localhost:8080/portfolio/product/ultimate-product/)
03:01:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:01:18%20GMT	http://localhost:8080/portfolio/product/ultimate-product	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product/ultimate-product	(from http://localhost:8080/portfolio/product/ultimate-product/)
03:01:20	0/-1	---M--	301	error ('')			http://localhost:8080/portfolio/shop	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/shop.1bd.delayed	(from http://localhost:8080/portfolio/shop/?add-to-cart=200)
03:01:24	100757/100757	---M--	200	added ('OK')	image/jpeg	etag:%2218995-61376eb732c04%22	http://localhost:8080/portfolio/wp-content/uploads/2020/01/p8-1.jpg	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2020/01/p8-1.jpg	(from http://localhost:8080/portfolio/product/ultimate-product/)
03:01:28	1941/1941	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:01:25%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/product/22	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/product/22.json	(from http://localhost:8080/portfolio/product/unlimited-box/)
03:01:29	104710/104710	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2001:01:20%20GMT	http://localhost:8080/portfolio/product/ultimate-product/?add-to-cart=201	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product/ultimate-product/indexd685.html	(from http://localhost:8080/portfolio/product/ultimate-product/)
03:01:29	104386/104386	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2001:01:20%20GMT	http://localhost:8080/portfolio/product/ultimate-product/?add-to-cart=198	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product/ultimate-product/index6f15.html	(from http://localhost:8080/portfolio/product/ultimate-product/)
03:01:29	104579/104579	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2001:01:20%20GMT	http://localhost:8080/portfolio/product/ultimate-product/?add-to-cart=199	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product/ultimate-product/index4bb2.html	(from http://localhost:8080/portfolio/product/ultimate-product/)
03:01:30	763/763	---M--	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/product/unlimited-box/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product/unlimited-box/feed/index.html	(from http://localhost:8080/portfolio/product/unlimited-box/)
03:01:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:01:29%20GMT	http://localhost:8080/portfolio/?p=22	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/index0345.html	(from http://localhost:8080/portfolio/product/unlimited-box/)
03:01:31	2333/2333	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:01:29%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2Fproduct%2Funlimited-box%2F	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed7329.json	(from http://localhost:8080/portfolio/product/unlimited-box/)
03:01:33	2521/2521	---M--	200	added ('OK')	text/xml	date:Sun,%2031%20Mar%202024%2001:01:31%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2Fproduct%2Funlimited-box%2F&format=xml	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed3ecc	(from http://localhost:8080/portfolio/product/unlimited-box/)
03:01:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:01:33%20GMT	http://localhost:8080/portfolio/product/unlimited-box	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product/unlimited-box	(from http://localhost:8080/portfolio/product/unlimited-box/)
03:01:39	111176/111176	---M--	200	added ('OK')	image/jpeg	etag:%221b248-61376eae8475d%22	http://localhost:8080/portfolio/wp-content/uploads/2020/01/p5-1.jpg	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2020/01/p5-1.jpg	(from http://localhost:8080/portfolio/product/unlimited-box/)
03:01:43	673/673	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:01:39%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_tags/57	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_tags/57.json	(from http://localhost:8080/portfolio/works/tags/illustrator/)
03:01:43	107615/107615	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2001:01:34%20GMT	http://localhost:8080/portfolio/product/unlimited-box/?add-to-cart=197	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product/unlimited-box/indexa3bf.html	(from http://localhost:8080/portfolio/product/unlimited-box/)
03:01:43	107648/107648	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2001:01:34%20GMT	http://localhost:8080/portfolio/product/unlimited-box/?add-to-cart=198	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product/unlimited-box/index6f15.html	(from http://localhost:8080/portfolio/product/unlimited-box/)
03:01:43	107561/107561	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2001:01:34%20GMT	http://localhost:8080/portfolio/product/unlimited-box/?add-to-cart=201	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product/unlimited-box/indexd685.html	(from http://localhost:8080/portfolio/product/unlimited-box/)
03:01:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:01:43%20GMT	http://localhost:8080/portfolio/works/tags/illustrator	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/illustrator.1c4.delayed	(from http://localhost:8080/portfolio/works/tags/illustrator/)
03:01:45	11587/11587	---MC-	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/tags/illustrator/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/illustrator/feed/index.html	(from http://localhost:8080/portfolio/works/tags/illustrator/)
03:01:47	658/658	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:01:45%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_tags/64	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_tags/64.json	(from http://localhost:8080/portfolio/works/tags/mockup/)
03:01:47	11577/11577	---MC-	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/tags/mockup/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/mockup/feed/index.html	(from http://localhost:8080/portfolio/works/tags/mockup/)
03:01:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:01:47%20GMT	http://localhost:8080/portfolio/works/tags/mockup	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/mockup	(from http://localhost:8080/portfolio/works/tags/mockup/)
03:01:50	667/667	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:01:48%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_tags/70	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_tags/70.json	(from http://localhost:8080/portfolio/works/tags/photoshop/)
03:01:50	11583/11583	---MC-	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/tags/photoshop/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/photoshop/feed/index.html	(from http://localhost:8080/portfolio/works/tags/photoshop/)
03:01:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:01:50%20GMT	http://localhost:8080/portfolio/works/tags/photoshop	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/photoshop	(from http://localhost:8080/portfolio/works/tags/photoshop/)
03:01:54	656/656	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:01:52%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/categories/1	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/categories/1.json	(from http://localhost:8080/portfolio/category/uncategorized/)
03:01:54	6548/6548	---M--	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/category/uncategorized/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/uncategorized/feed/index.html	(from http://localhost:8080/portfolio/category/uncategorized/)
03:01:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:01:54%20GMT	http://localhost:8080/portfolio/category/uncategorized	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/uncategorized.1ca.delayed	(from http://localhost:8080/portfolio/category/uncategorized/)
03:02:01	4559/4559	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:01:55%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/posts/137	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/posts/137.json	(from http://localhost:8080/portfolio/2017/06/10/principles-of-coldness/)
03:02:01	84858/84858	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2001:01:55%20GMT	http://localhost:8080/portfolio/2024/03/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2024/03/index.html	(from http://localhost:8080/portfolio/2024/03/12/)
03:02:01	84708/84708	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2001:01:55%20GMT	http://localhost:8080/portfolio/2024/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2024/index.html	(from http://localhost:8080/portfolio/2024/03/12/)
03:02:03	796/796	---M--	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/2017/06/10/principles-of-coldness/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/principles-of-coldness/feed/index.html	(from http://localhost:8080/portfolio/2017/06/10/principles-of-coldness/)
03:02:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:02:02%20GMT	http://localhost:8080/portfolio/?p=137	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/index60d6.html	(from http://localhost:8080/portfolio/2017/06/10/principles-of-coldness/)
03:02:04	2388/2388	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:02:01%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F10%2Fprinciples-of-coldness%2F	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed91ed.json	(from http://localhost:8080/portfolio/2017/06/10/principles-of-coldness/)
03:02:06	2572/2572	---M--	200	added ('OK')	text/xml	date:Sun,%2031%20Mar%202024%2001:02:04%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F10%2Fprinciples-of-coldness%2F&format=xml	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed3bf6	(from http://localhost:8080/portfolio/2017/06/10/principles-of-coldness/)
03:02:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:02:06%20GMT	http://localhost:8080/portfolio/2017/06/10/principles-of-coldness	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/principles-of-coldness	(from http://localhost:8080/portfolio/2017/06/10/principles-of-coldness/)
03:02:08	0/-1	---M--	301	error ('')			http://localhost:8080/portfolio/2024/03/12/hello-world	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2024/03/12/hello-world.1cf.delayed	(from http://localhost:8080/portfolio/2024/03/12/hello-world/?replytocom=1)
03:02:09	14195/14195	---M--	200	added ('OK')	image/jpeg	etag:%223773-61376eb78121c%22	http://localhost:8080/portfolio/wp-content/uploads/2020/01/p8-1-360x320.jpg	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2020/01/p8-1-360x320.jpg	(from http://localhost:8080/portfolio/2024/03/12/hello-world/?replytocom=1)
03:02:09	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:02:08%20GMT	http://xtratheme.com/wp-content/uploads/2017/06/ads.jpg	C:/My%20Web%20Sites/portfolio-latest/xtratheme.com/wp-content/uploads/2017/06/ads.1d1.delayed	(from http://localhost:8080/portfolio/2024/03/12/hello-world/?replytocom=1)
03:02:17	11639/11639	---M--	200	added ('OK')	image/jpeg	etag:%225d89ea57-2d77%22	https://xtratheme.com/wp-content/uploads/2017/06/ads.jpg	C:/My%20Web%20Sites/portfolio-latest/xtratheme.com/wp-content/uploads/2017/06/ads.jpg	(from http://localhost:8080/portfolio/2024/03/12/hello-world/?replytocom=1)
03:02:23	91905/91905	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2001:02:17%20GMT	http://localhost:8080/portfolio/author/portfolio/page/2	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/author/portfolio/page/2.html	(from http://localhost:8080/portfolio/author/portfolio/page/2/)
03:02:23	0/-1	---M--	301	error ('')			http://localhost:8080/portfolio/2023/12/17/hello-world-3	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2023/12/17/hello-world-3.1d4.delayed	(from http://localhost:8080/portfolio/2023/12/17/hello-world-3/?replytocom=2)
03:02:26	84885/84885	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2001:02:19%20GMT	http://localhost:8080/portfolio/2023/12/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2023/12/index.html	(from http://localhost:8080/portfolio/2023/12/17/)
03:02:26	644/644	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:02:23%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/categories/18	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/categories/18.json	(from http://localhost:8080/portfolio/category/tutorial/)
03:02:26	84726/84726	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2001:02:19%20GMT	http://localhost:8080/portfolio/2023/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2023/index.html	(from http://localhost:8080/portfolio/2023/12/17/)
03:02:28	4445/4445	---M--	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/category/tutorial/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/tutorial/feed/index.html	(from http://localhost:8080/portfolio/category/tutorial/)
03:02:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:02:26%20GMT	http://localhost:8080/portfolio/category/tutorial	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/tutorial	(from http://localhost:8080/portfolio/category/tutorial/)
03:02:37	86794/86794	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2001:02:29%20GMT	http://localhost:8080/portfolio/2017/06/10/page/2/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/page/2/index.html	(from http://localhost:8080/portfolio/2017/06/10/)
03:02:37	94218/94218	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2001:02:29%20GMT	http://localhost:8080/portfolio/2017/06/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/index.html	(from http://localhost:8080/portfolio/2017/06/10/)
03:02:37	94065/94065	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2001:02:29%20GMT	http://localhost:8080/portfolio/2017/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/index.html	(from http://localhost:8080/portfolio/2017/06/10/)
03:02:39	641/641	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:02:37%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/categories/19	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/categories/19.json	(from http://localhost:8080/portfolio/category/updates/)
03:02:40	11555/11555	---MC-	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/category/updates/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/updates/feed/index.html	(from http://localhost:8080/portfolio/category/updates/)
03:02:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:02:39%20GMT	http://localhost:8080/portfolio/category/updates	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/updates.1d8.delayed	(from http://localhost:8080/portfolio/category/updates/)
03:02:43	647/647	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:02:41%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/categories/16	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/categories/16.json	(from http://localhost:8080/portfolio/category/interview/)
03:02:43	8010/8010	---MC-	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/category/interview/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/interview/feed/index.html	(from http://localhost:8080/portfolio/category/interview/)
03:02:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:02:43%20GMT	http://localhost:8080/portfolio/category/interview	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/interview.1da.delayed	(from http://localhost:8080/portfolio/category/interview/)
03:02:46	632/632	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:02:44%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/categories/17	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/categories/17.json	(from http://localhost:8080/portfolio/category/news/)
03:02:47	15112/15112	---MC-	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/category/news/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/news/feed/index.html	(from http://localhost:8080/portfolio/category/news/)
03:02:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:02:46%20GMT	http://localhost:8080/portfolio/category/news	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/news.1dc.delayed	(from http://localhost:8080/portfolio/category/news/)
03:02:50	787/787	---M--	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/2017/06/10/much-space-in-world/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/much-space-in-world/feed/index.html	(from http://localhost:8080/portfolio/2017/06/10/much-space-in-world/)
03:02:50	4548/4548	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:02:48%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/posts/134	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/posts/134.json	(from http://localhost:8080/portfolio/2017/06/10/much-space-in-world/)
03:02:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:02:50%20GMT	http://localhost:8080/portfolio/?p=134	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/index47f2.html	(from http://localhost:8080/portfolio/2017/06/10/much-space-in-world/)
03:02:51	2373/2373	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:02:49%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F10%2Fmuch-space-in-world%2F	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed9295.json	(from http://localhost:8080/portfolio/2017/06/10/much-space-in-world/)
03:02:53	2557/2557	---M--	200	added ('OK')	text/xml	date:Sun,%2031%20Mar%202024%2001:02:51%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F10%2Fmuch-space-in-world%2F&format=xml	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed9118	(from http://localhost:8080/portfolio/2017/06/10/much-space-in-world/)
03:02:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:02:53%20GMT	http://localhost:8080/portfolio/2017/06/10/much-space-in-world	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/much-space-in-world	(from http://localhost:8080/portfolio/2017/06/10/much-space-in-world/)
03:02:56	775/775	---M--	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/2017/06/10/inspired-by-you/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/inspired-by-you/feed/index.html	(from http://localhost:8080/portfolio/2017/06/10/inspired-by-you/)
03:02:57	4532/4532	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:02:54%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/posts/131	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/posts/131.json	(from http://localhost:8080/portfolio/2017/06/10/inspired-by-you/)
03:02:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:02:57%20GMT	http://localhost:8080/portfolio/?p=131	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/indexd52d.html	(from http://localhost:8080/portfolio/2017/06/10/inspired-by-you/)
03:02:59	2358/2358	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:02:57%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F10%2Finspired-by-you%2F	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed853c.json	(from http://localhost:8080/portfolio/2017/06/10/inspired-by-you/)
03:03:01	2542/2542	---M--	200	added ('OK')	text/xml	date:Sun,%2031%20Mar%202024%2001:02:58%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F10%2Finspired-by-you%2F&format=xml	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed97cf	(from http://localhost:8080/portfolio/2017/06/10/inspired-by-you/)
03:03:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:03:01%20GMT	http://localhost:8080/portfolio/2017/06/10/inspired-by-you	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/inspired-by-you	(from http://localhost:8080/portfolio/2017/06/10/inspired-by-you/)
03:03:05	777/777	---M--	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/2017/06/09/hello-world-2/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/09/hello-world-2/feed/index.html	(from http://localhost:8080/portfolio/2017/06/09/hello-world-2/)
03:03:05	4533/4533	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:03:03%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/posts/159	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/posts/159.json	(from http://localhost:8080/portfolio/2017/06/09/hello-world-2/)
03:03:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2001:03:05%20GMT	http://localhost:8080/portfolio/?p=159	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/indexb950.html	(from http://localhost:8080/portfolio/2017/06/09/hello-world-2/)
03:03:07	2373/2373	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2001:03:05%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F09%2Fhello-world-2%2F	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed9dfd.json	(from http://localhost:8080/portfolio/2017/06/09/hello-world-2/)
03:03:08	2557/2557	---M--	200	added ('OK')	text/xml	date:Sun,%2031%20Mar%202024%2001:03:07%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F09%2Fhello-world-2%2F&format=xml	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embeda67b	(from http://localhost:8080/portfolio/2017/06/09/hello-world-2/)
